I think that's Suddenly, what Tom wants., i think that ' s now , what tom,I think that's what Tom wants.,0.5555555555555556
I want to see this., i want to see this .,I want to see this.,1.0
I got you all right where I want you., i get you all right where i put you .,I got you all right where I want you.,0.8
I know he did it., i know he did did .,I know he did it.,0.8333333333333334
Summer has at arrived last., i it have arrived last .,Summer has arrived at last.,0.3333333333333333
I have need. I everything, i need need everything everything .,I have everything I need.,0.3333333333333333
At last, we got to the lake., at last , we got to the lake .,At last, we got to the lake.,1.0
She is a blonde girl., she is a blonde girl .,She is a blonde girl.,1.0
I like it that way., i like it that way way,I like it that way.,0.8333333333333334
Have you ever cheated on an exam?, have you ever betrayed on an french ?,Have you ever cheated on an exam?,0.75
What do I we're get in return?, what do we we ' we get,What do I get in return?,0.2857142857142857
worried. people are still Some, we people see see are .,Some people are still worried.,0.3333333333333333
It was a very exciting game., it was a very exciting game .,It was a very exciting game.,1.0
What did they bring, what did they bring,What did they bring me?,1.0
From the city. of that tall building, you can easily see the top, in the city of of that tall building , you can your see the top,From the top of that tall building, you can easily see the city.,0.13333333333333333
My apartment is on the fourth floor., i apartment is on the third floor .,My apartment is on the fourth floor.,0.75
Many people spend more than they earn., many people spend more than people pay .,Many people spend more than they earn.,0.75
Doesn't it smell like bacon?, isn ' t it smell like your ?,Doesn't it smell like bacon?,0.75
He doesn't eat this, does he?, he doesn ' t eat this , does he ?,He doesn't eat this, does he?,1.0
What's the fare to Liverpool?, how ' s the fastest to go ?,What's the fare to Liverpool?,0.625
writing? I'll wait like the rest of you., you ' ll t wait wait you . . .,I'll wait like the rest of you.,0.3
He is write often absent from school., he is written often absent from school,He is often absent from school.,0.2857142857142857
Let's not forget the reason real we're here., let ' s not forget the reason in we ' . . .,Let's not forget the real reason we're here.,0.6923076923076923
I hope you have a advised wonderful evening., i hope you have a very wonderful evening,I hope you have a wonderful evening.,0.625
My wife has faults. None the less, I love her., i wife has my . but . less , i love her .,My wife has faults. None the less, I love her.,0.6923076923076923
went there by bus and train., there is by bus by train .,I went there by bus and train.,0.0
Dozens of students gathered room there., both of students in in there,Dozens of students gathered there.,0.3333333333333333
I knew it would happen sooner or later., i knew it would happen sooner or later .,I knew it would happen sooner or later.,1.0
I took part in the contest., i took part in the contest .,I took part in the contest.,1.0
Tell them what you told me., tell told what you told tell .,Tell them what you told me.,0.7142857142857143
Boston is a big city., your is a big city .,Boston is a big city.,0.8333333333333334
We wasted a lot of time looking for Tom., she spent a lot of time looking for tom .,We wasted a lot of time looking for Tom.,0.8
She tells him to give her all of his salary and he does., she told him to give her all of his salary and he does .,She tells him to give her all of his salary and he does.,0.9285714285714286
Might I swimming ask your name?, isn i ask your name name,Might I ask your name?,0.6666666666666666
Tom had under his eyes after several sleepless nights., tom had under his teeth after three three times hours .,Tom had bags under his eyes after several sleepless nights.,0.18181818181818182
Being ill, I stayed at home all day long., having of , i stayed at home all day . .,Being ill, I stayed at home all day long.,0.7272727272727273
Maybe my grandchild will be the first person to set foot on Mars., your my my son will be the first one to put foot on mars .,Maybe my grandchild will be the first person to set foot on Mars.,0.6666666666666666
What did you do to grounded?, what did you get to your ?,What did you do to get grounded?,0.5714285714285714
When areas do you want me to start?, when did have you want me to start,When do you want me to start?,0.125
She hit him with a hammer., she hit him with a hit .,She hit him with a hammer.,0.8571428571428571
You shouldn't seven read such useless books., you shouldn ' t read read such french books,You shouldn't read such useless books.,0.5555555555555556
The thieves hid the woods., the thief hid the walls .,The thieves hid in the woods.,0.3333333333333333
Is this your glass or your department sister's?, are this your your or your my ? ? ?,Is this your glass or your sister's?,0.5
Thank you very much for your present., i your much much for your present .,Thank you very much for your present.,0.625
I'll let you know when she arrives., i ' ll let you know when she arrived .,I'll let you know when she arrives.,0.9
No one knew what to do., no one knew what to do .,No one knew what to do.,1.0
I saw you out here by yourself and you might like someone to talk to., i saw you here here here yourself and you might want someone to talk to .,I saw you out here by yourself and thought you might like someone to talk to.,0.375
Nothing can than worse be that., you just not worse be that .,Nothing can be worse than that.,0.42857142857142855
Did you have a nice evening?, did you have a nice evening ?,Did you have a nice evening?,1.0
I'd like to help you get what you, i ' d like to help you get what you,I'd like to help you get what you need.,1.0
Tom is interested gentle in mathematics., tom is interested with in mathematics,Tom is interested in mathematics.,0.5
Where do you get me telling off that?, where do you get me telling him that ?,Where do you get off telling me that?,0.7777777777777778
He thought it over and decided not to go., he thought it over and decided not to go .,He thought it over and decided not to go.,1.0
